investor_id,avg_gap_days,at_risk
INV002541,56.0,True
INV002542,57.75,True
INV002543,40.73,True
INV002544,0.0,False
INV002545,99.5,True
INV002546,55.89,True
INV002547,49.44,True
INV002548,79.83,True
INV002549,60.12,True
INV002550,99.5,True
INV002551,59.43,True
INV002552,39.45,True
INV002553,34.0,False
INV002554,68.57,True
INV002555,53.78,True
INV002556,72.6,True
INV002557,50.38,True
INV002558,48.8,True
INV002559,72.0,True
INV002560,79.33,True
INV002561,55.25,True
INV002562,0.0,False
INV002563,52.67,True
INV002564,74.5,True
INV002565,55.33,True
INV002566,61.29,True
INV002567,46.9,True
INV002568,53.88,True
INV002569,19.0,False
INV002570,37.09,True
INV002571,63.86,True
INV002572,44.7,True
INV002573,0.0,False
INV002574,43.73,True
INV002575,44.9,True
INV002576,40.43,True
INV002577,61.5,True
INV002578,110.75,True
INV002579,34.0,False
INV002580,56.0,True
INV002581,0.0,False
INV002582,43.0,True
INV002583,65.33,True
INV002584,118.5,True
INV002585,42.73,True
INV002586,72.67,True
INV002587,75.0,True
INV002588,53.38,True
INV002589,0.0,False
INV002590,42.55,True
INV002591,48.14,True
INV002592,94.8,True
INV002593,130.33,True
INV002594,55.44,True
INV002595,78.75,True
INV002596,205.0,True
INV002597,84.0,True
INV002598,41.1,True
INV002599,73.67,True
INV002600,85.5,True
INV002601,134.0,True
INV002602,42.0,True
INV002603,68.2,True
INV002604,79.2,True
INV002605,101.25,True
INV002606,56.0,True
INV002607,61.8,True
INV002608,126.33,True
INV002609,122.0,True
INV002610,93.0,True
INV002611,97.2,True
INV002612,162.0,True
INV002613,44.55,True
INV002614,38.33,True
INV002615,0.0,False
INV002616,136.67,True
INV002617,116.0,True
INV002618,0.0,False
INV002619,71.6,True
INV002620,345.0,True
INV002621,73.0,True
INV002622,48.6,True
INV002623,0.0,False
INV002624,68.75,True
INV002625,78.4,True
INV002626,78.6,True
INV002627,60.71,True
INV002628,53.25,True
INV002629,142.0,True
INV002630,53.0,True
INV002631,58.29,True
INV002632,45.9,True
INV002633,40.82,True
INV002634,23.33,False
INV002635,48.89,True
INV002636,118.0,True
INV002637,76.6,True
INV002638,127.33,True
INV002639,30.67,False
INV002640,38.18,True
INV002641,59.57,True
INV002642,48.11,True
INV002643,55.25,True
INV002644,0.0,False
INV002645,40.1,True
INV002646,0.0,False
INV002647,76.0,True
INV002648,77.33,True
INV002649,86.33,True
INV002650,98.75,True
INV002651,97.25,True
INV002652,48.75,True
INV002653,0.0,False
INV002654,43.3,True
INV002655,86.33,True
INV002656,51.33,True
INV002657,114.25,True
INV002658,100.8,True
INV002659,49.67,True
INV002660,81.75,True
INV002661,60.0,True
INV002662,142.0,True
INV002663,0.0,False
INV002664,57.2,True
INV002665,0.0,False
INV002666,43.7,True
INV002667,0.0,False
INV002668,43.45,True
INV002669,140.5,True
INV002670,201.5,True
INV002671,43.64,True
INV002672,0.0,False
INV002673,50.56,True
INV002674,37.45,True
INV002675,40.64,True
INV002676,80.0,True
INV002677,185.0,True
INV002678,0.0,False
INV002679,65.71,True
INV002680,101.75,True
INV002681,83.67,True
INV002682,40.44,True
INV002683,10.75,False
INV002684,43.3,True
INV002685,96.4,True
INV002686,110.5,True
INV002687,45.71,True
INV002688,32.89,False
INV002689,35.0,False
INV002690,129.33,True
INV002691,384.0,True
INV002692,56.88,True
INV002693,32.45,False
INV002694,124.33,True
INV002695,0.0,False
INV002696,43.7,True
INV002697,51.88,True
INV002698,31.5,False
INV002699,135.33,True
INV002700,59.88,True
INV002701,80.67,True
INV002702,49.0,True
INV002703,67.33,True
INV002704,37.64,True
INV002705,22.36,False
INV002706,47.3,True
INV002707,38.9,True
INV002708,43.82,True
INV002709,206.0,True
INV002710,3.0,False
INV002711,57.38,True
INV002712,42.55,True
INV002713,162.0,True
INV002714,121.5,True
INV002715,0.0,False
INV002716,99.8,True
INV002717,120.67,True
INV002718,66.83,True
INV002719,114.5,True
INV002720,107.0,True
INV002721,0.0,False
INV002722,47.78,True
INV002723,37.75,True
INV002724,34.82,False
INV002725,93.0,True
INV002726,29.91,False
INV002727,70.29,True
INV002728,0.0,False
INV002729,64.71,True
INV002730,0.0,False
INV002731,214.0,True
INV002732,49.5,True
INV002733,54.11,True
INV002734,80.8,True
INV002735,43.18,True
INV002736,42.9,True
INV002737,38.82,True
INV002738,57.75,True
INV002739,174.0,True
INV002740,79.0,True
INV002741,123.0,True
INV002742,1.0,False
INV002743,63.0,True
INV002744,52.89,True
INV002745,97.2,True
INV002746,47.6,True
INV002747,78.33,True
INV002748,70.83,True
INV002749,157.0,True
INV002750,52.62,True
INV002751,48.67,True
INV002752,42.38,True
INV002753,37.2,True
INV002754,93.2,True
INV002755,0.0,False
INV002756,230.0,True
INV002757,75.25,True
INV002758,56.75,True
INV002759,82.0,True
INV002760,0.0,False
INV002761,44.0,True
INV002762,46.25,True
INV002763,409.0,True
INV002764,53.29,True
INV002765,66.57,True
INV002766,33.64,False
INV002767,46.62,True
INV002768,0.0,False
INV002769,49.2,True
INV002770,101.0,True
INV002771,110.75,True
INV002772,49.67,True
INV002773,405.0,True
INV002774,76.0,True
INV002775,37.5,True
INV002776,72.4,True
INV002777,144.67,True
INV002778,116.67,True
INV002779,45.9,True
INV002780,78.0,True
INV002781,40.25,True
INV002782,74.25,True
INV002783,44.64,True
INV002784,34.75,False
INV002785,91.6,True
INV002786,49.8,True
INV002787,56.71,True
INV002788,50.67,True
INV002789,88.0,True
INV002790,247.0,True
INV002791,165.5,True
INV002792,136.33,True
INV002793,50.86,True
INV002794,39.56,True
INV002795,0.0,False
INV002796,68.83,True
INV002797,403.0,True
INV002798,74.67,True
INV002799,55.12,True
INV002800,54.43,True
INV002801,80.83,True
INV002802,46.33,True
INV002803,39.1,True
INV002804,46.56,True
INV002805,157.0,True
INV002806,156.33,True
INV002807,67.0,True
INV002808,45.88,True
INV002809,81.4,True
INV002810,25.11,False
INV002811,54.86,True
INV002812,0.0,False
INV002813,36.75,True
INV002814,198.0,True
INV002815,52.0,True
INV002816,129.0,True
INV002817,139.0,True
INV002818,122.0,True
INV002819,31.17,False
INV002820,116.0,True
INV002821,179.0,True
INV002822,46.3,True
INV002823,111.0,True
INV002824,42.27,True
INV002825,138.33,True
INV002826,57.25,True
INV002827,49.12,True
INV002828,42.18,True
INV002829,64.0,True
INV002830,88.2,True
INV002831,54.14,True
INV002832,50.0,True
INV002833,99.33,True
INV002834,52.89,True
INV002835,82.33,True
INV002836,0.0,False
INV002837,68.0,True
INV002838,48.89,True
INV002839,82.0,True
INV002840,74.25,True
INV002841,19.73,False
INV002842,0.0,False
INV002843,44.36,True
INV002844,0.0,False
INV002845,110.5,True
INV002846,64.5,True
INV002847,47.4,True
INV002848,150.0,True
INV002849,28.17,False
INV002850,36.73,True
INV002851,122.5,True
INV002852,43.22,True
INV002853,39.0,True
INV002854,126.67,True
INV002855,120.0,True
INV002856,79.8,True
INV002857,0.0,False
INV002858,131.67,True
INV002859,51.0,True
INV002860,196.5,True
INV002861,53.89,True
INV002862,65.43,True
INV002863,58.75,True
INV002864,48.56,True
INV002865,32.78,False
INV002866,120.33,True
INV002867,89.0,True
INV002868,43.75,True
INV002869,64.14,True
INV002870,45.0,True
INV002871,30.0,False
INV002872,85.6,True
INV002873,62.25,True
INV002874,96.4,True
INV002875,58.0,True
INV002876,116.0,True
INV002877,51.8,True
INV002878,190.0,True
INV002879,43.6,True
INV002880,0.0,False
INV002881,40.5,True
INV002882,113.5,True
INV002883,48.0,True
INV002884,33.0,False
INV002885,20.5,False
INV002886,44.18,True
INV002887,0.0,False
INV002888,68.0,True
INV002889,452.0,True
INV002890,45.0,True
INV002891,56.56,True
INV002892,117.0,True
INV002893,42.8,True
INV002894,90.0,True
INV002895,95.75,True
INV002896,63.6,True
INV002897,57.29,True
INV002898,58.0,True
INV002899,89.6,True
INV002900,65.5,True
INV002901,69.25,True
INV002902,22.67,False
INV002903,56.0,True
INV002904,47.89,True
INV002905,42.9,True
INV002906,48.71,True
INV002907,0.0,False
INV002908,80.0,True
INV002909,70.57,True
INV002910,183.5,True
INV002911,51.11,True
INV002912,45.73,True
INV002913,47.1,True
INV002914,89.2,True
INV002915,43.12,True
INV002916,0.0,False
INV002917,99.25,True
INV002918,0.0,False
INV002919,0.0,False
INV002920,137.0,True
INV002921,51.0,True
INV002922,193.5,True
INV002923,220.0,True
INV002924,26.83,False
INV002925,106.33,True
INV002926,88.6,True
INV002927,47.3,True
INV002928,46.78,True
INV002929,59.5,True
INV002930,95.33,True
INV002931,59.0,True
INV002932,44.88,True
INV002933,31.27,False
INV002934,34.67,False
INV002935,50.88,True
INV002936,0.0,False
INV002937,44.78,True
INV002938,121.0,True
INV002939,35.55,True
INV002940,74.5,True
INV002941,47.29,True
INV002942,41.55,True
INV002943,61.43,True
INV002944,70.2,True
INV002945,50.56,True
INV002946,81.0,True
INV002947,50.44,True
INV002948,66.0,True
INV002949,77.75,True
INV002950,41.27,True
INV002951,40.67,True
INV002952,60.75,True
INV002953,59.5,True
INV002954,45.67,True
INV002955,57.0,True
INV002956,55.75,True
INV002957,76.5,True
INV002958,44.5,True
INV002959,104.0,True
INV002960,0.0,False
INV002961,63.5,True
INV002962,0.0,False
INV002963,75.5,True
INV002964,52.5,True
INV002965,0.0,False
INV002966,47.62,True
INV002967,222.0,True
INV002968,80.75,True
INV002969,24.89,False
INV002970,125.0,True
INV002971,99.0,True
INV002972,0.0,False
INV002973,48.2,True
INV002974,36.64,True
INV002975,34.67,False
INV002976,165.0,True
INV002977,141.33,True
INV002978,78.0,True
INV002979,64.5,True
INV002980,68.2,True
INV002981,137.0,True
INV002982,71.8,True
INV002983,68.17,True
INV002984,53.11,True
INV002985,49.0,True
INV002986,121.25,True
INV002987,104.67,True
INV002988,36.5,True
INV002989,43.3,True
INV002990,100.0,True
INV002991,164.0,True
INV002992,71.6,True
INV002993,57.62,True
INV002994,44.12,True
INV002995,0.0,False
INV002996,43.27,True
INV002997,54.86,True
INV002998,6.0,False
INV002999,0.0,False
INV003000,67.0,True
INV003001,106.0,True
INV003002,63.43,True
INV003003,46.6,True
INV003004,66.86,True
INV003005,37.2,True
INV003006,128.5,True
INV003007,42.09,True
INV003008,54.71,True
INV003009,27.73,False
INV003010,77.0,True
INV003011,48.78,True
INV003012,46.6,True
INV003013,41.5,True
INV003014,68.67,True
INV003015,45.6,True
INV003016,96.6,True
INV003017,73.17,True
INV003018,41.83,True
INV003019,0.0,False
INV003020,208.0,True
INV003021,68.86,True
INV003022,39.09,True
INV003023,94.75,True
INV003024,26.7,False
INV003025,29.8,False
INV003026,206.5,True
INV003027,71.0,True
INV003028,53.67,True
INV003029,152.5,True
INV003030,230.0,True
INV003031,62.57,True
INV003032,260.0,True
INV003033,47.8,True
INV003034,61.33,True
INV003035,76.0,True
INV003036,50.22,True
INV003037,43.36,True
INV003038,82.67,True
INV003039,0.0,False
INV003040,41.33,True
INV003041,47.3,True
INV003042,56.0,True
INV003043,44.3,True
INV003044,53.38,True
INV003045,47.0,True
INV003046,94.67,True
INV003047,44.64,True
INV003048,71.0,True
INV003049,54.38,True
INV003050,116.0,True
INV003051,69.5,True
INV003052,99.5,True
INV003053,113.67,True
INV003054,47.2,True
INV003055,68.29,True
INV003056,0.0,False
INV003057,53.67,True
INV003058,42.22,True
INV003059,174.0,True
INV003060,43.09,True
INV003061,59.57,True
INV003062,110.0,True
INV003063,43.38,True
INV003064,66.33,True
INV003065,48.75,True
INV003066,154.5,True
INV003067,149.0,True
INV003068,74.0,True
INV003069,46.14,True
INV003070,39.64,True
INV003071,79.5,True
INV003072,177.0,True
INV003073,42.88,True
INV003074,46.3,True
INV003075,40.2,True
INV003076,167.5,True
INV003077,60.5,True
INV003078,60.62,True
INV003079,59.67,True
INV003080,67.0,True
INV003081,115.5,True
INV003082,36.11,True
INV003083,38.1,True
INV003084,170.0,True
INV003085,163.5,True
INV003086,50.0,True
INV003087,106.0,True
INV003088,71.0,True
INV003089,58.0,True
INV003090,99.25,True
INV003091,40.7,True
INV003092,187.0,True
INV003093,28.0,False
INV003094,0.0,False
INV003095,41.09,True
INV003096,328.0,True
INV003097,39.91,True
INV003098,211.5,True
INV003099,76.8,True
INV003100,59.29,True
INV003101,74.67,True
INV003102,48.89,True
INV003103,91.25,True
INV003104,105.5,True
INV003105,38.55,True
INV003106,0.0,False
INV003107,0.0,False
INV003108,152.33,True
INV003109,77.5,True
INV003110,52.14,True
INV003111,43.56,True
INV003112,76.33,True
INV003113,49.0,True
INV003114,0.0,False
INV003115,40.0,True
INV003116,47.6,True
INV003117,42.36,True
INV003118,80.0,True
INV003119,59.57,True
INV003120,61.67,True
INV003121,33.18,False
INV003122,98.0,True
INV003123,58.38,True
INV003124,39.0,True
INV003125,68.33,True
INV003126,0.0,False
INV003127,150.67,True
INV003128,61.33,True
INV003129,74.4,True
INV003130,51.33,True
INV003131,54.0,True
INV003132,119.0,True
INV003133,114.5,True
INV003134,42.09,True
INV003135,0.0,False
INV003136,149.33,True
INV003137,232.0,True
INV003138,41.0,True
INV003139,30.09,False
INV003140,36.27,True
INV003141,40.5,True
INV003142,125.5,True
INV003143,127.67,True
INV003144,49.5,True
INV003145,68.5,True
INV003146,45.0,True
INV003147,102.25,True
INV003148,0.0,False
INV003149,77.0,True
INV003150,69.43,True
INV003151,50.62,True
INV003152,0.0,False
INV003153,44.62,True
INV003154,120.67,True
INV003155,84.0,True
INV003156,0.0,False
INV003157,103.33,True
INV003158,51.0,True
INV003159,62.4,True
INV003160,61.62,True
INV003161,49.89,True
INV003162,58.0,True
INV003163,192.0,True
INV003164,128.0,True
INV003165,79.5,True
INV003166,88.6,True
INV003167,66.8,True
INV003168,62.12,True
INV003169,53.62,True
INV003170,0.0,False
INV003171,66.71,True
INV003172,0.0,False
INV003173,46.4,True
INV003174,50.14,True
INV003175,25.0,False
INV003176,78.4,True
INV003177,260.0,True
INV003178,41.0,True
INV003179,45.0,True
INV003180,0.0,False
INV003181,113.0,True
INV003182,151.0,True
INV003183,124.5,True
INV003184,93.6,True
INV003185,56.86,True
INV003186,0.0,False
INV003187,58.25,True
INV003188,63.86,True
INV003189,41.82,True
INV003190,77.2,True
INV003191,42.64,True
INV003192,37.27,True
INV003193,48.3,True
INV003194,79.6,True
INV003195,68.0,True
INV003196,68.86,True
INV003197,108.67,True
INV003198,123.5,True
INV003199,296.0,True
INV003200,61.25,True
INV003201,62.43,True
INV003202,61.5,True
INV003203,53.62,True
INV003204,27.5,False
INV003205,38.64,True
INV003206,66.86,True
INV003207,68.0,True
INV003208,97.0,True
INV003209,55.71,True
INV003210,51.57,True
INV003211,45.9,True
INV003212,61.5,True
INV003213,85.75,True
INV003214,46.75,True
INV003215,45.1,True
INV003216,113.25,True
INV003217,91.0,True
INV003218,70.33,True
INV003219,32.9,False
INV003220,38.44,True
INV003221,33.36,False
INV003222,54.33,True
INV003223,59.25,True
INV003224,51.17,True
INV003225,59.0,True
INV003226,63.17,True
INV003227,61.75,True
INV003228,52.62,True
INV003229,203.5,True
INV003230,40.09,True
INV003231,55.33,True
INV003232,41.8,True
INV003233,84.5,True
INV003234,60.38,True
INV003235,66.0,True
INV003236,48.3,True
INV003237,70.2,True
INV003238,51.33,True
INV003239,97.5,True
INV003240,81.4,True
INV003241,23.0,False
INV003242,46.7,True
INV003243,56.6,True
INV003244,64.6,True
INV003245,116.67,True
INV003246,102.5,True
INV003247,42.3,True
INV003248,58.88,True
INV003249,155.67,True
INV003250,47.9,True
INV003251,101.75,True
INV003252,67.6,True
INV003253,60.0,True
INV003254,37.0,True
INV003255,0.0,False
INV003256,38.0,True
INV003257,42.0,True
INV003258,45.18,True
INV003259,166.0,True
INV003260,55.88,True
INV003261,99.25,True
INV003262,53.25,True
INV003263,81.17,True
INV003264,57.43,True
INV003265,102.33,True
INV003266,0.0,False
INV003267,53.12,True
INV003268,178.0,True
INV003269,55.8,True
INV003270,27.86,False
INV003271,40.78,True
INV003272,102.0,True
INV003273,47.78,True
INV003274,0.0,False
INV003275,214.5,True
INV003276,40.33,True
INV003277,45.4,True
INV003278,26.25,False
INV003279,56.33,True
INV003280,58.25,True
INV003281,313.0,True
INV003282,60.75,True
INV003283,208.0,True
INV003284,96.0,True
INV003285,170.0,True
INV003286,273.0,True
INV003287,41.73,True
INV003288,44.55,True
INV003289,37.0,True
INV003290,0.0,False
INV003291,49.0,True
INV003292,24.5,False
INV003293,0.0,False
INV003294,54.0,True
INV003295,59.43,True
INV003296,42.0,True
INV003297,43.22,True
INV003298,40.1,True
INV003299,113.0,True
INV003300,54.0,True
INV003301,52.78,True
INV003302,66.25,True
INV003303,251.0,True
INV003304,36.18,True
INV003305,64.5,True
INV003306,58.88,True
INV003307,320.0,True
INV003308,45.4,True
INV003309,111.67,True
INV003310,42.4,True
INV003311,40.0,True
INV003312,241.0,True
INV003313,61.4,True
INV003314,55.12,True
INV003315,77.4,True
INV003316,52.5,True
INV003317,37.27,True
INV003318,0.0,False
INV003319,152.5,True
INV003320,34.55,False
INV003321,70.29,True
INV003322,105.25,True
INV003323,0.0,False
INV003324,67.0,True
INV003325,63.12,True
INV003326,128.67,True
INV003327,351.0,True
INV003328,136.0,True
INV003329,50.5,True
INV003330,114.5,True
INV003331,76.2,True
INV003332,69.8,True
INV003333,0.0,False
INV003334,42.0,True
INV003335,76.75,True
INV003336,62.0,True
INV003337,117.0,True
INV003338,32.27,False
INV003339,0.0,False
INV003340,49.2,True
INV003341,56.0,True
INV003342,41.73,True
INV003343,47.5,True
INV003344,39.36,True
INV003345,56.83,True
INV003346,64.83,True
INV003347,59.6,True
INV003348,323.0,True
INV003349,143.0,True
INV003350,77.0,True
INV003351,45.0,True
INV003352,54.33,True
INV003353,95.5,True
INV003354,42.36,True
INV003355,60.57,True
INV003356,123.0,True
INV003357,44.57,True
INV003358,83.0,True
INV003359,46.33,True
INV003360,37.82,True
INV003361,130.0,True
INV003362,118.67,True
INV003363,61.83,True
INV003364,0.0,False
INV003365,36.0,True
INV003366,43.56,True
INV003367,0.0,False
INV003368,0.0,False
INV003369,78.6,True
INV003370,54.29,True
INV003371,108.67,True
INV003372,33.0,False
INV003373,45.45,True
INV003374,57.62,True
INV003375,51.33,True
INV003376,47.8,True
INV003377,71.5,True
INV003378,17.0,False
INV003379,41.0,True
INV003380,42.7,True
INV003381,37.73,True
INV003382,39.0,True
INV003383,141.67,True
INV003384,95.0,True
INV003385,133.33,True
INV003386,13.0,False
INV003387,52.12,True
INV003388,39.09,True
INV003389,54.86,True
INV003390,191.0,True
INV003391,38.78,True
INV003392,91.33,True
INV003393,49.56,True
INV003394,84.2,True
INV003395,44.78,True
INV003396,82.33,True
INV003397,122.0,True
INV003398,39.82,True
INV003399,77.83,True
INV003400,26.25,False
INV003401,40.88,True
INV003402,94.6,True
INV003403,61.86,True
INV003404,40.73,True
INV003405,43.0,True
INV003406,37.55,True
INV003407,52.67,True
INV003408,49.12,True
INV003409,37.67,True
INV003410,64.43,True
INV003411,45.0,True
INV003412,28.62,False
INV003413,0.0,False
INV003414,147.33,True
INV003415,54.0,True
INV003416,89.5,True
INV003417,35.0,False
INV003418,103.33,True
INV003419,30.27,False
INV003420,66.67,True
INV003421,83.6,True
INV003422,72.57,True
INV003423,83.8,True
INV003424,39.91,True
INV003425,96.67,True
INV003426,37.33,True
INV003427,56.5,True
INV003428,53.88,True
INV003429,51.12,True
INV003430,61.17,True
INV003431,42.86,True
INV003432,52.57,True
INV003433,48.5,True
INV003434,0.0,False
INV003435,51.56,True
INV003436,46.22,True
INV003437,45.9,True
INV003438,55.25,True
INV003439,51.33,True
INV003440,0.0,False
INV003441,119.33,True
INV003442,96.0,True
INV003443,65.0,True
INV003444,91.5,True
INV003445,198.0,True
INV003446,185.0,True
INV003447,0.0,False
INV003448,40.64,True
INV003449,51.86,True
INV003450,39.0,True
INV003451,107.25,True
INV003452,25.6,False
INV003453,103.33,True
INV003454,85.75,True
INV003455,31.7,False
INV003456,184.0,True
INV003457,45.38,True
INV003458,54.22,True
INV003459,40.91,True
INV003460,52.43,True
INV003461,77.0,True
INV003462,61.86,True
INV003463,80.4,True
INV003464,160.0,True
INV003465,0.0,False
INV003466,0.0,False
INV003467,84.0,True
INV003468,234.0,True
INV003469,40.0,True
INV003470,175.0,True
INV003471,22.25,False
INV003472,0.0,False
INV003473,79.83,True
INV003474,0.0,False
INV003475,56.0,True
INV003476,171.5,True
INV003477,69.5,True
INV003478,50.33,True
INV003479,46.0,True
INV003480,37.45,True
INV003481,0.0,False
INV003482,0.0,False
INV003483,109.0,True
INV003484,61.5,True
INV003485,125.5,True
INV003486,0.0,False
INV003487,40.7,True
INV003488,232.0,True
INV003489,0.0,False
INV003490,95.5,True
INV003491,43.0,True
INV003492,69.14,True
INV003493,199.0,True
INV003494,43.12,True
INV003495,40.27,True
INV003496,49.56,True
INV003497,0.0,False
INV003498,0.0,False
INV003499,143.0,True
INV003500,117.5,True
INV003501,102.0,True
INV003502,398.0,True
INV003503,66.86,True
INV003504,0.0,False
INV003505,64.0,True
INV003506,51.11,True
INV003507,103.0,True
INV003508,0.0,False
INV003509,44.27,True
INV003510,69.0,True
INV003511,44.55,True
INV003512,214.5,True
INV003513,45.83,True
INV003514,44.56,True
INV003515,24.5,False
INV003516,229.5,True
INV003517,75.67,True
INV003518,39.6,True
INV003519,61.33,True
INV003520,135.0,True
INV003521,58.75,True
INV003522,0.0,False
INV003523,66.0,True
INV003524,41.82,True
INV003525,46.11,True
INV003526,44.1,True
INV003527,81.4,True
INV003528,46.9,True
INV003529,24.5,False
INV003530,42.5,True
INV003531,37.18,True
INV003532,78.5,True
INV003533,40.0,True
INV003534,39.4,True
INV003535,68.0,True
INV003536,51.56,True
INV003537,58.38,True
INV003538,93.5,True
INV003539,63.86,True
INV003540,87.8,True
INV003541,56.57,True
INV003542,251.5,True
INV003543,37.45,True
INV003544,190.0,True
INV003545,56.62,True
INV003546,58.86,True
INV003547,0.0,False
INV003548,37.5,True
INV003549,98.33,True
INV003550,238.0,True
INV003551,0.0,False
INV003552,85.8,True
INV003553,40.55,True
INV003554,38.9,True
INV003555,76.5,True
INV003556,55.43,True
INV003557,41.75,True
INV003558,34.88,False
INV003559,48.33,True
INV003560,89.25,True
INV003561,51.67,True
INV003562,60.38,True
INV003563,49.33,True
INV003564,49.7,True
INV003565,62.71,True
INV003566,70.33,True
INV003567,65.71,True
INV003568,27.36,False
INV003569,68.17,True
INV003570,93.5,True
INV003571,99.6,True
INV003572,86.8,True
INV003573,48.71,True
INV003574,98.0,True
INV003575,94.75,True
INV003576,70.0,True
INV003577,84.25,True
INV003578,75.0,True
INV003579,57.43,True
INV003580,43.6,True
INV003581,45.82,True
INV003582,31.36,False
INV003583,104.5,True
INV003584,142.0,True
INV003585,0.0,False
INV003586,39.64,True
INV003587,57.29,True
INV003588,65.75,True
INV003589,107.75,True
INV003590,71.0,True
INV003591,111.75,True
INV003592,42.22,True
INV003593,48.88,True
INV003594,77.0,True
INV003595,82.75,True
INV003596,166.0,True
INV003597,45.89,True
INV003598,47.6,True
INV003599,26.8,False
INV003600,70.83,True
INV003601,46.56,True
INV003602,69.57,True
INV003603,83.5,True
INV003604,56.38,True
INV003605,113.75,True
INV003606,95.0,True
INV003607,50.29,True
INV003608,49.17,True
INV003609,75.17,True
INV003610,54.5,True
INV003611,41.3,True
INV003612,45.8,True
INV003613,52.44,True
INV003614,60.75,True
INV003615,89.75,True
INV003616,67.67,True
INV003617,51.75,True
INV003618,83.0,True
INV003619,60.38,True
INV003620,92.6,True
INV003621,208.0,True
INV003622,123.0,True
INV003623,0.0,False
INV003624,79.75,True
INV003625,31.2,False
INV003626,44.9,True
INV003627,39.44,True
INV003628,43.0,True
INV003629,0.0,False
INV003630,39.38,True
INV003631,70.0,True
INV003632,170.5,True
INV003633,44.89,True
INV003634,45.33,True
INV003635,47.11,True
INV003636,95.0,True
INV003637,50.44,True
INV003638,29.0,False
INV003639,67.0,True
INV003640,46.25,True
INV003641,52.11,True
INV003642,35.56,True
INV003643,55.38,True
INV003644,64.0,True
INV003645,52.89,True
INV003646,380.0,True
INV003647,54.25,True
INV003648,64.8,True
INV003649,50.4,True
INV003650,32.91,False
INV003651,50.67,True
INV003652,50.0,True
INV003653,89.0,True
INV003654,51.86,True
INV003655,40.73,True
INV003656,63.33,True
INV003657,246.0,True
INV003658,55.0,True
INV003659,87.5,True
INV003660,43.89,True
INV003661,48.62,True
INV003662,105.5,True
INV003663,64.67,True
INV003664,128.0,True
INV003665,139.0,True
INV003666,38.44,True
INV003667,0.0,False
INV003668,202.0,True
INV003669,35.67,True
INV003670,49.6,True
INV003671,38.56,True
INV003672,43.7,True
INV003673,48.2,True
INV003674,43.5,True
INV003675,47.38,True
INV003676,72.0,True
INV003677,62.0,True
INV003678,42.22,True
INV003679,0.0,False
INV003680,68.5,True
INV003681,40.8,True
INV003682,139.67,True
INV003683,66.0,True
INV003684,61.38,True
INV003685,50.25,True
INV003686,43.91,True
INV003687,144.5,True
INV003688,275.0,True
INV003689,114.0,True
INV003690,193.0,True
INV003691,72.14,True
INV003692,27.5,False
INV003693,47.56,True
INV003694,79.75,True
INV003695,42.0,True
INV003696,68.29,True
INV003697,43.0,True
INV003698,42.6,True
INV003699,55.0,True
INV003700,77.5,True
INV003701,0.0,False
INV003702,72.67,True
INV003703,114.75,True
INV003704,0.0,False
INV003705,50.5,True
INV003706,0.0,False
INV003707,67.86,True
INV003708,33.0,False
INV003709,65.43,True
INV003710,65.5,True
INV003711,51.57,True
INV003712,41.0,True
INV003713,48.9,True
INV003714,114.25,True
INV003715,356.0,True
INV003716,69.8,True
INV003717,51.89,True
INV003718,68.14,True
INV003719,74.5,True
INV003720,42.5,True
INV003721,360.0,True
INV003722,43.2,True
INV003723,47.12,True
INV003724,42.7,True
INV003725,145.33,True
INV003726,70.25,True
INV003727,193.0,True
INV003728,81.5,True
INV003729,0.0,False
INV003730,111.5,True
INV003731,41.55,True
INV003732,42.55,True
INV003733,49.33,True
INV003734,48.11,True
INV003735,38.1,True
INV003736,42.09,True
INV003737,53.56,True
INV003738,41.38,True
INV003739,58.33,True
INV003740,31.1,False
INV003741,50.75,True
INV003742,103.0,True
INV003743,63.4,True
INV003744,45.55,True
INV003745,35.36,True
INV003746,0.0,False
INV003747,63.33,True
INV003748,36.91,True
INV003749,68.5,True
INV003750,90.8,True
INV003751,80.2,True
INV003752,83.0,True
INV003753,134.0,True
INV003754,0.0,False
INV003755,72.0,True
INV003756,55.12,True
INV003757,61.38,True
INV003758,97.75,True
INV003759,106.75,True
INV003760,113.0,True
INV003761,40.33,True
INV003762,51.71,True
INV003763,127.0,True
INV003764,143.0,True
INV003765,78.5,True
INV003766,45.0,True
INV003767,39.36,True
INV003768,323.0,True
INV003769,65.57,True
INV003770,36.0,True
INV003771,45.55,True
INV003772,36.8,True
INV003773,75.8,True
INV003774,0.0,False
INV003775,50.88,True
INV003776,341.0,True
INV003777,0.0,False
INV003778,51.0,True
INV003779,54.57,True
INV003780,44.67,True
INV003781,40.9,True
INV003782,45.3,True
INV003783,45.1,True
INV003784,186.0,True
INV003785,61.83,True
INV003786,170.5,True
INV003787,46.0,True
INV003788,89.4,True
INV003789,70.33,True
INV003790,0.0,False
INV003791,47.1,True
INV003792,42.33,True
INV003793,54.25,True
INV003794,38.5,True
INV003795,36.91,True
INV003796,88.0,True
INV003797,67.14,True
INV003798,57.5,True
INV003799,63.14,True
INV003800,127.33,True
INV003801,71.6,True
INV003802,0.0,False
INV003803,76.33,True
INV003804,129.0,True
INV003805,70.5,True
INV003806,69.17,True
INV003807,166.0,True
INV003808,45.67,True
INV003809,73.8,True
INV003810,62.29,True
INV003811,48.9,True
